term,degree,closeness,is_alpha,usable_term
national,11,0.42232142857142857,True,True
spend,11,0.42194469223907227,True,True
governor,11,0.41273996509598604,True,True
sander,11,0.39814814814814814,True,True
standard,11,0.39188069594034797,True,True
march,11,0.38612244897959186,True,True
environmental,11,0.38237671786580435,True,True
worldwide,11,0.3787029623698959,True,True
fossil,11,0.37689243027888447,True,True
rise,11,0.37569499602859413,True,True
point,11,0.3715632364493323,True,True
heavy,11,0.36134453781512604,True,True
season,10,0.44164332399626516,True,True
vulnerable,10,0.44,True,True
conflict,10,0.4395910780669145,True,True
line,10,0.43674976915974145,True,True
generation,10,0.42535971223021585,True,True
cheap,10,0.4242152466367713,True,True
food,10,0.4226988382484361,True,True
francis,10,0.42119323241317896,True,True
imperative,10,0.42119323241317896,True,True
ahead,10,0.4178445229681979,True,True
fema,10,0.4174757281553398,True,True
block,10,0.41527655838454786,True,True
green,10,0.4145486415425066,True,True
finally,10,0.4074074074074074,True,True
seriously,10,0.4074074074074074,True,True
bank,10,0.4074074074074074,True,True
afford,10,0.38361719383617193,True,True
model,10,0.37689243027888447,True,True
pricing,10,0.3736176935229068,True,True
work,10,0.37302839116719244,True,True
sacred,10,0.36638264910921764,True,True
beginning,9,0.43715341959334564,True,True
unaffordable,9,0.43634686346863466,True,True
fund,9,0.43156934306569344,True,True
poverty,9,0.4307832422586521,True,True
sink,9,0.4296094459582198,True,True
worker,9,0.4230769230769231,True,True
create,9,0.4230769230769231,True,True
leader,9,0.4200710479573712,True,True
signing,9,0.4200710479573712,True,True
alarmed,9,0.4156414762741652,True,True
cool,9,0.4145486415425066,True,True
real,9,0.4138232720909886,True,True
woman,9,0.3793103448275862,True,True
human,9,0.37420886075949367,True,True
park,9,0.3736176935229068,True,True
democrats,9,0.37214791502753736,True,True
problem,9,0.3561746987951807,True,True
sheet,9,0.34702861335289803,True,True
frequent,8,0.43674976915974145,True,True
commitment,8,0.43315018315018317,True,True
hope,8,0.4323583180987203,True,True
church,8,0.4323583180987203,True,True
rewrite,8,0.4307832422586521,True,True
member,8,0.4296094459582198,True,True
allergy,8,0.42383512544802865,True,True
role,8,0.4230769230769231,True,True
grassroots,8,0.42044444444444445,True,True
growth,8,0.4200710479573712,True,True
vehicle,8,0.41895482728077943,True,True
miserable,8,0.4182139699381079,True,True
exxonmobil,8,0.41527655838454786,True,True
sweeping,8,0.41202090592334495,True,True
voter,8,0.40881590319792566,True,True
politician,8,0.40881590319792566,True,True
alarm,8,0.4035836177474403,True,True
path,8,0.3842404549147035,True,True
surprising,8,0.3808373590982287,True,True
disaster,8,0.3793103448275862,True,True
program,8,0.3745051464766429,True,True
data,8,0.370399373531715,True,True
wind,8,0.3635664873174481,True,True
investment,8,0.36051829268292684,True,True
street,8,0.3483063328424153,True,True
great,8,0.3477941176470588,True,True
embrace,7,0.43554327808471455,True,True
deny,7,0.42728093947606144,True,True
virus,7,0.4268953068592058,True,True
profit,7,0.4182139699381079,True,True
ignore,7,0.4141856392294221,True,True
system,7,0.41273996509598604,True,True
landmark,7,0.4109470026064292,True,True
financial,7,0.40846286701208984,True,True
political,7,0.4070567986230637,True,True
hidden,7,0.4070567986230637,True,True
accountable,7,0.4005080440304826,True,True
unlock,7,0.36752136752136755,True,True
public,7,0.36666666666666664,True,True
college,7,0.3638461538461538,True,True
poor,7,0.363008442056792,True,True
renewable,7,0.36162079510703365,True,True
underwater,7,0.35671191553544496,True,True
family,7,0.35590669676448455,True,True
response,7,0.34882005899705015,True,True
extent,7,0.334985835694051,True,True
rural,6,0.43315018315018317,True,True
irreversible,6,0.42766726943942135,True,True
pollution,6,0.42766726943942135,True,True
damage,6,0.42574257425742573,True,True
diet,6,0.42044444444444445,True,True
high,6,0.4182139699381079,True,True
california,6,0.4178445229681979,True,True
water,6,0.4178445229681979,True,True
powerful,6,0.41527655838454786,True,True
insurance,6,0.41273996509598604,True,True
boat,6,0.4109470026064292,True,True
kerry,6,0.4105902777777778,True,True
inequality,6,0.4095238095238095,True,True
threat,6,0.4091695501730104,True,True
grocery,6,0.40846286701208984,True,True
denier,6,0.4067067927773001,True,True
syrian,6,0.4056603773584906,True,True
dedicate,6,0.3854930725346373,True,True
capture,6,0.3680933852140078,True,True
leak,6,0.36752136752136755,True,True
color,6,0.36638264910921764,True,True
clinton,6,0.363008442056792,True,True
bernie,6,0.363008442056792,True,True
ground,6,0.3594224924012158,True,True
natural,6,0.35671191553544496,True,True
alarming,6,0.34576023391812866,True,True
greenland,6,0.3432510885341074,True,True
politics,6,0.33737517831669045,True,True
alaska,5,0.42844202898550726,True,True
strong,5,0.4280542986425339,True,True
coastal,5,0.4174757281553398,True,True
avoid,5,0.4138232720909886,True,True
granddaughter,5,0.41023417172593235,True,True
heartland,5,0.4098786828422877,True,True
today,5,0.40846286701208984,True,True
civilization,5,0.4032395566922421,True,True
mental,5,0.4032395566922421,True,True
circulation,5,0.4032395566922421,True,True
instability,5,0.4028960817717206,True,True
mosque,5,0.4011874469889737,True,True
quiet,5,0.3984835720303286,True,True
english,5,0.3736176935229068,True,True
rooftop,5,0.3638461538461538,True,True
evidence,5,0.363008442056792,True,True
major,5,0.3624521072796935,True,True
migration,5,0.36134453781512604,True,True
pope,5,0.3594224924012158,True,True
unprepared,5,0.35860500379075055,True,True
ipcc,5,0.3561746987951807,True,True
elderly,5,0.3556390977443609,True,True
summer,5,0.3556390977443609,True,True
protect,5,0.35272184936614465,True,True
emission,5,0.3506300963676798,True,True
divestment,5,0.34702861335289803,True,True
emergency,5,0.3465201465201465,True,True
university,5,0.33785714285714286,True,True
prosperity,5,0.33785714285714286,True,True
turning,5,0.3330985915492958,True,True
bird,5,0.3319298245614035,True,True
coastline,5,0.33123249299719887,True,True
math,4,0.43354720439963335,True,True
flooding,4,0.41023417172593235,True,True
defining,4,0.4039282664389411,True,True
evil,4,0.4005080440304826,True,True
zika,4,0.39983093829247673,True,True
island,4,0.39949324324324326,True,True
massive,4,0.3991561181434599,True,True
planet,4,0.36079328756674295,True,True
priority,4,0.3569811320754717,True,True
untold,4,0.35404191616766467,True,True
binding,4,0.3485630066322771,True,True
extinction,4,0.34702861335289803,True,True
weather,4,0.34576023391812866,True,True
extreme,4,0.34576023391812866,True,True
electric,4,0.3427536231884058,True,True
relief,4,0.33882521489971346,True,True
flood,4,0.3366548042704626,True,True
estate,4,0.3305380852550664,True,True
hillary,4,0.3293871866295265,True,True
blue,4,0.32643202208419597,True,True
april,4,0.3253094910591472,True,True
waste,4,0.3208955223880597,True,True
child,4,0.3176628609805238,True,True
huge,4,0.3107752956636005,True,True
victory,4,0.3107752956636005,True,True
reef,4,0.28459687123947053,True,True
barrier,4,0.28459687123947053,True,True
democracy,3,0.4323583180987203,True,True
kill,3,0.42844202898550726,True,True
attribution,3,0.4230769230769231,True,True
urgent,3,0.41023417172593235,True,True
answer,3,0.40084745762711865,True,True
arctic,3,0.3991561181434599,True,True
republican,3,0.3971452560873216,True,True
polluted,3,0.37214791502753736,True,True
skiing,3,0.36895475819032764,True,True
smart,3,0.3678071539657854,True,True
billion,3,0.3508902077151335,True,True
john,3,0.34300217548948514,True,True
washington,3,0.3400431344356578,True,True
feminist,3,0.33906810035842294,True,True
nasa,3,0.33858267716535434,True,True
south,3,0.3342756183745583,True,True
court,3,0.33380381086803107,True,True
forest,3,0.3335684062059238,True,True
disease,3,0.32801664355062415,True,True
vital,3,0.32710926694329184,True,True
step,3,0.32710926694329184,True,True
bleaching,3,0.32620689655172413,True,True
coral,3,0.32620689655172413,True,True
medical,3,0.31851851851851853,True,True
legal,3,0.3151232511658894,True,True
temple,3,0.30714285714285716,True,True
wall,3,0.3037893384714194,True,True
fish,3,0.30359435173299104,True,True
historic,3,0.2868405093996361,True,True
youth,2,0.40084745762711865,True,True
hurricane,2,0.39681208053691275,True,True
time,2,0.35272184936614465,True,True
optimistic,2,0.3432510885341074,True,True
cautiously,2,0.3432510885341074,True,True
lack,2,0.3417630057803468,True,True
legally,2,0.3412698412698413,True,True
ceremony,2,0.3407780979827089,True,True
indigenous,2,0.3340395480225989,True,True
favorite,2,0.33263009845288327,True,True
plain,2,0.3321629213483146,True,True
civil,2,0.3277893277893278,True,True
faith,2,0.32375085557837097,True,True
methane,2,0.3235294117647059,True,True
infectious,2,0.32024373730534866,True,True
coal,2,0.3193787981093856,True,True
lose,2,0.31596526386105545,True,True
unprecedented,2,0.29955668144395187,True,True
mammal,2,0.24947257383966245,True,True
people,1,0.35193452380952384,True,True
individual,1,0.34601316752011707,True,True
startling,1,0.26647887323943664,True,True
